# gruntz match baseline - generated by scripts/match_status.py. DO NOT hand-edit.
#   units rows:     unit  n_functions  matched   (matched = at 100% fuzzy now;
#                    the README's per-module 'exact' uses objdiff's byte-exact count)
#   function rows:  unit  function  best_pct  cur_pct  tries  src_hash
#   best_pct = best-ever (max) objdiff fuzzy% - the REGRESSION gate (may be 100%).
#   cur_pct  = fuzzy% at THIS commit - `diff <revA> [<revB>]` two commits to see
#              the moves (e.g. unit 5->10 fns, a fn 10%->40%) while best_pct holds.
#   tries    = times this function's source fingerprint changed (how much it has
#              been worked on - high = hard to match).
#   src_hash = per-function source fingerprint (editing a fn bumps tries + resets best).
# Query: scripts/match_status.py check | status | summary | diff <revA> [<revB>]
# [units]	unit	n_functions	matched
adler32	1	1
engine_label_stubs	?LoadSwitchUpSprite@EngineLabelBacklog@@YAXXZ	1.1494	1.1494	1	cpp:45e65336d4b5
engine_label_stubs	?LoadTeleporterGooConfig@EngineLabelBacklog@@YAXXZ	0.0905	0.0905	1	cpp:45e65336d4b5
engine_label_stubs	?LoadTerrainTileSprites@EngineLabelBacklog@@YAXXZ	0.0300	0.0300	1	cpp:45e65336d4b5
engine_label_stubs	?LoadTitleConfig@CAttract@@QAEXXZ	0.3604	0.3604	1	cpp:45e65336d4b5
engine_label_stubs	?LoadToyBoxIcon@EngineLabelBacklog@@YAXXZ	0.5556	0.5556	1	cpp:45e65336d4b5
engine_label_stubs	?LoadVehicleGruntAnimations@EngineLabelBacklog@@YAXXZ	0.4098	0.4098	1	cpp:45e65336d4b5
engine_label_stubs	?LoadVehicleGruntSprites@EngineLabelBacklog@@YAXXZ	0.1439	0.1439	1	cpp:45e65336d4b5
engine_label_stubs	?LoadWandGruntItemConfig@EngineLabelBacklog@@YAXXZ	1.0638	1.0638	1	cpp:45e65336d4b5
engine_label_stubs	?LoadWarlordSprites@EngineLabelBacklog@@YAXXZ	0.0670	0.0670	1	cpp:45e65336d4b5
engine_label_stubs	?LoadWingzGruntSprites@EngineLabelBacklog@@YAXXZ	0.0964	0.0964	1	cpp:45e65336d4b5
engine_label_stubs	?LookupToolToyColorKey@EngineLabelBacklog@@YAXXZ	0.1843	0.1843	1	cpp:45e65336d4b5
engine_label_stubs	?NotifyFortUnderAttack@EngineLabelBacklog@@YAXXZ	0.5464	0.5464	1	cpp:45e65336d4b5
engine_label_stubs	?OnActivate_vfunc8@BootyState@@QAEXXZ	0.9174	0.9174	1	cpp:45e65336d4b5
engine_label_stubs	?OnActivate_vfunc8@GameLevelState@@QAEXXZ	0.6849	0.6849	1	cpp:45e65336d4b5
engine_label_stubs	?ParseAttributeFile@ButeMgr@@QAEXXZ	0.1368	0.1368	1	cpp:45e65336d4b5
engine_label_stubs	?PerFrameTick@CGruntzMgr@@QAEXXZ	4.3478	4.3478	1	cpp:45e65336d4b5
engine_label_stubs	?ReadPlaneObjects@WwdFile@@QAEXXZ	0.0702	0.0702	1	cpp:45e65336d4b5
engine_label_stubs	?ReportError@CGruntzMgr@@QAEXXZ	4.0000	4.0000	1	cpp:45e65336d4b5
engine_label_stubs	?SaveGameFile@EngineLabelBacklog@@YAXXZ	0.3883	0.3883	1	cpp:45e65336d4b5
engine_label_stubs	?SaveScreenshot@EngineLabelBacklog@@YAXXZ	0.6410	0.6410	1	cpp:45e65336d4b5
engine_label_stubs	?SelectBestDevice@SFManager@@QAEXXZ	0.3937	0.3937	1	cpp:45e65336d4b5
engine_label_stubs	?ShowLevelCompleteMessage@EngineLabelBacklog@@YAXXZ	0.4274	0.4274	1	cpp:45e65336d4b5
engine_label_stubs	?ShowSecretBonusMessage@EngineLabelBacklog@@YAXXZ	0.2500	0.2500	1	cpp:45e65336d4b5
engine_label_stubs	?StartUpPrompt@EngineLabelBacklog@@YAXXZ	0.4950	0.4950	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_00b6a0@CAmbientSound@@QAEXXZ	0.7273	0.7273	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_00b7b0@CAmbientSound@@QAEXXZ	0.7547	0.7547	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_00b850@CAmbientPosSound@@QAEXXZ	0.7273	0.7273	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_00b960@CAmbientPosSound@@QAEXXZ	0.7547	0.7547	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_01fd70@EngineLabelBacklog@@YAXXZ	4.5455	4.5455	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_0f90f0@EngineLabelBacklog@@YAXXZ	4.5455	4.5455	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_11f900@EngineLabelBacklog@@YAXXZ	1.2048	1.2048	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_12abf0@EngineLabelBacklog@@YAXXZ	0.6211	0.6211	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_12d230@EngineLabelBacklog@@YAXXZ	0.5682	0.5682	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_12d460@EngineLabelBacklog@@YAXXZ	0.3663	0.3663	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_12d880@EngineLabelBacklog@@YAXXZ	2.0408	2.0408	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1315d0@EngineLabelBacklog@@YAXXZ	0.4854	0.4854	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_132ce0@DirectInputMgr2@@QAEXXZ	0.5063	0.5063	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_136550@DirectSoundMgr@@QAEXXZ	0.6780	0.6780	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_141dc0@CDirectDrawMgr@@QAEXXZ	0.2353	0.2353	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_148940@EngineLabelBacklog@@YAXXZ	0.3670	0.3670	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_17c040@CDirectDrawMgr@@QAEXXZ	0.1653	0.1653	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_18c780@EngineLabelBacklog@@YAXXZ	0.3891	0.3891	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1bf702@EngineLabelBacklog@@YAXXZ	0.5970	0.5970	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1bf8f8@EngineLabelBacklog@@YAXXZ	0.5333	0.5333	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1c152f@EngineLabelBacklog@@YAXXZ	0.4706	0.4706	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1c1609@EngineLabelBacklog@@YAXXZ	0.6250	0.6250	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1c176a@EngineLabelBacklog@@YAXXZ	0.3361	0.3361	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1c7cb3@EngineLabelBacklog@@YAXXZ	0.9901	0.9901	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1ccae7@EngineLabelBacklog@@YAXXZ	0.9091	0.9091	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1ccb5c@EngineLabelBacklog@@YAXXZ	0.6780	0.6780	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1ccbfc@EngineLabelBacklog@@YAXXZ	0.5797	0.5797	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1d4ee3@EngineLabelBacklog@@YAXXZ	1.5385	1.5385	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1d4f77@EngineLabelBacklog@@YAXXZ	1.2121	1.2121	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1d4fbd@EngineLabelBacklog@@YAXXZ	0.9524	0.9524	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1d5029@EngineLabelBacklog@@YAXXZ	0.4494	0.4494	1	cpp:45e65336d4b5
engine_label_stubs	?Stub_1d513b@EngineLabelBacklog@@YAXXZ	0.3571	0.3571	1	cpp:45e65336d4b5
engine_label_stubs	?UnknownClose@CGruntzMgr@@QAEXXZ	0.2915	0.2915	1	cpp:45e65336d4b5
engine_label_stubs	?UnknownVirtualMethod18@CDDrawSurfaceMgr@@QAEXXZ	0.0998	0.0998	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateBootyWalkingGruntz@EngineLabelBacklog@@YAXXZ	0.1898	0.1898	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateChipGrinderStatusBar@EngineLabelBacklog@@YAXXZ	0.7299	0.7299	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateDestructButtonStatusBar2@EngineLabelBacklog@@YAXXZ	1.4286	1.4286	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateDestructButtonStatusBar@EngineLabelBacklog@@YAXXZ	1.1494	1.1494	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateFallingItemStatusBar@EngineLabelBacklog@@YAXXZ	0.7273	0.7273	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateGruntOvenStatusBar@EngineLabelBacklog@@YAXXZ	1.0526	1.0526	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateRezConveyorStatusBar@EngineLabelBacklog@@YAXXZ	0.3717	0.3717	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateRezMachineSnoozeStatusBar@EngineLabelBacklog@@YAXXZ	3.4483	3.4483	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateRezMachineWakeStatusBar@EngineLabelBacklog@@YAXXZ	3.2258	3.2258	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateStatusBarTabHighlight@EngineLabelBacklog@@YAXXZ	0.0440	0.0440	1	cpp:45e65336d4b5
engine_label_stubs	?UpdateWarpStoneStatusBar@EngineLabelBacklog@@YAXXZ	0.2857	0.2857	1	cpp:45e65336d4b5
engine_label_stubs	?ValidateLevelTiles@EngineLabelBacklog@@YAXXZ	0.0424	0.0424	1	cpp:45e65336d4b5
engine_label_stubs	?ValidateMainBlock@WwdFile@@QAEXXZ	1.3333	1.3333	1	cpp:45e65336d4b5
engine_label_stubs	?VirtualMethodUnknown14@CDDrawMapHolder@@QAEXXZ	10.0000	10.0000	1	cpp:45e65336d4b5
engine_label_stubs	?VirtualMethodUnknown1C@CDDrawSubMgr@@QAEXXZ	50.0000	50.0000	1	cpp:45e65336d4b5
engine_label_stubs	?VirtualMethodUnknown1C@CDDrawSubMgrLeaf@@QAEXXZ	40.0000	40.0000	1	cpp:45e65336d4b5
engine_label_stubs	?VirtualMethodUnknown20@CDDrawSubMgr@@QAEXXZ	50.0000	50.0000	1	cpp:45e65336d4b5
engine_label_stubs	?VirtualMethod_157720@CDDrawWorkerCache@@QAEXXZ	4.1667	4.1667	1	cpp:45e65336d4b5
engine_label_stubs	?VirtualUnknownMethod06@CGruntzMgr@@QAEXXZ	0.8163	0.8163	1	cpp:45e65336d4b5
engine_label_stubs	?WarpDialogProc@EngineLabelBacklog@@YAXXZ	0.3306	0.3306	1	cpp:45e65336d4b5
engine_label_stubs	?WireTileSwitchLogic@EngineLabelBacklog@@YAXXZ	0.0411	0.0411	1	cpp:45e65336d4b5
engine_label_stubs	?_ct_init@EngineLabelBacklog@@YAXXZ	0.6329	0.6329	1	cpp:45e65336d4b5
engine_label_stubs	?_tr_init@EngineLabelBacklog@@YAXXZ	5.0000	5.0000	1	cpp:45e65336d4b5
engine_label_stubs	?getLookupTableValue@UnknownSalazar@@QAEXXZ	3.7037	3.7037	1	cpp:45e65336d4b5
engine_label_stubs	?scalar_deleting_destructor@CGameMgrDerived@@QAEXXZ	3.3333	3.3333	1	cpp:45e65336d4b5
engine_label_stubs	?vector_deleting_destructor@CGruntzMgr@@QAEXXZ	3.6364	3.6364	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_10@CAttract@@QAEXXZ	1.8182	1.8182	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_12@StatusBarItem@@QAEXXZ	0.0217	0.0217	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_16@StatusBarItem@@QAEXXZ	0.1394	0.1394	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_1@CAttract@@QAEXXZ	0.5128	0.5128	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_20@CloudHazard@@QAEXXZ	0.5634	0.5634	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_6@CAttract@@QAEXXZ	1.0000	1.0000	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_9@BootyState@@QAEXXZ	0.5405	0.5405	1	cpp:45e65336d4b5
engine_label_stubs	?vfunc_9@Projectile@@QAEXXZ	0.3891	0.3891	1	cpp:45e65336d4b5
filestream	??0CFileIO@@QAE@PAX@Z	100.0000	100.0000	2	7c75345f4d67
filestream	??0CFileIO@@QAE@XZ	100.0000	100.0000	2	7c75345f4d67
filestream	??1CFileIO@@UAE@XZ	100.0000	100.0000	2	f79647c47a55
filestream	??_GCFileIO@@UAEPAXI@Z	100.0000	100.0000	1	cpp:18a02430cff4
filestream	?Close@CFileIO@@QAEXXZ	100.0000	100.0000	2	f5e3fe4e8d1e
filestream	?GetPosition@CFileIO@@QAEJXZ	100.0000	100.0000	2	b1f6e51bb265
filestream	?Open@CFileIO@@QAEHPBDIPAX@Z	95.7798	95.7798	2	91991e8dd645
filestream	?Read@CFileIO@@QAEIPAXI@Z	100.0000	100.0000	2	9094b839e1f2
filestream	?Seek@CFileIO@@QAEJJH@Z	100.0000	100.0000	2	3534e9fcf8b5
filestream	?Stub_0bd3e0@CFileIO@@QAEXXZ	2.5000	2.5000	1	313b552fa8f6
filestream	?Stub_0e5550@CFileIO@@QAEXXZ	0.9302	0.9302	1	716bff54cd73
filestream	?Stub_0e5700@CFileIO@@QAEXXZ	2.3256	2.3256	1	6f0f79e2e0ee
filestream	?Write@CFileIO@@QAEXPBXI@Z	100.0000	100.0000	2	9cfe699edf20
font	??0Font@@QAE@XZ	100.0000	100.0000	2	72054645a437
font	??0FontRenderer@@QAE@XZ	100.0000	100.0000	1	eaf631fcefff
font	?AllocateMemory@Font@@QAEHH@Z	92.1429	92.1429	2	b2353d557651
font	?FreeMemory@Font@@QAEXXZ	100.0000	100.0000	2	88611b6f117c
font	?FreeStrings@CWapNodeB@@QAEXXZ	100.0000	100.0000	1	2e36c330d769
font	?GetChar@FontRenderer@@QAEEH@Z	100.0000	100.0000	1	87e5df4ba481
font	?GetGlyph@Font@@QAEXEAAUGlyph@@@Z	99.8182	99.8182	1	050611f74ae4
font	?GetMaxHeight@Font@@QAEHXZ	100.0000	100.0000	1	39e5b743a823
font	?GetSurface@Font@@QAEPAPAXE@Z	100.0000	100.0000	1	7c702016a0df
font	?IsInterface1@InterfaceObject@@QAEHXZ	96.2500	96.2500	1	1a54279c2f07
font	?IsInterface2@InterfaceObject@@QAEHXZ	96.2500	96.2500	1	0199e3d9f8d3
font	?IsInterface3@InterfaceObject@@QAEHXZ	96.2500	96.2500	1	67cb65ddc218
font	?IsInterface4@InterfaceObject@@QAEHXZ	96.2500	96.2500	1	a10b11be3364
font	?IsInterface5@InterfaceObject@@QAEHXZ	96.2500	96.2500	1	c9e1bdc99fe0
font	?LoadFont@Font@@QAEHVCString@@@Z	99.9242	99.9242	2	3846ec8c60de
font	?SetColor@FontRenderer@@QAEXH@Z	100.0000	100.0000	1	6f2c6ff61d46
fontconfig	?LoadFontConfig@CFontConfig@@QAEHHH@Z	99.9735	99.9735	2	eb11bf542279
fonts	?FreeFontsMemory@@YAHXZ	100.0000	100.0000	1	729e497336c5
fonts	?InitializeFonts@@YAHXZ	77.3077	77.3077	2	58f771938f33
gameapp	??0CGameApp@@QAE@XZ	100.0000	100.0000	3	9b5fb13f2a11
gameapp	?CloseResources@CGameApp@@UAEXXZ	100.0000	100.0000	2	ad75f3c79d21
gameapp	?FreeGameManager@CGameApp@@UAEXXZ	100.0000	100.0000	2	bf706736895a
gameapp	?InitializeAccelerators@CGameApp@@UAEHPBD@Z	100.0000	100.0000	2	75e72951d06b
gameapp	?InitializeDefaultCreateStruct@CGameApp@@UAEXXZ	99.1467	99.1467	2	14e36a82647f
gameapp	?InitializeDefaultWindowClass@CGameApp@@UAEXXZ	100.0000	100.0000	2	ab6f487d6b25
gameapp	?InitializeGameWindow@CGameApp@@UAEPAVCGameWnd@@XZ	100.0000	100.0000	2	2bd6d145f415
gameapp	?ReportError@CGameApp@@UAEXIJ@Z	100.0000	100.0000	2	9128cfb84372
gameapp	?RunMessageLoop@CGameApp@@UAEHXZ	100.0000	100.0000	2	ab7354aaeac4
gameapp	?Stub_080dd0@CGameApp@@QAEXXZ	2.5000	2.5000	1	0b572defb8ee
gameapp	?Stub_13dd10@CGameMgr@WAP32@@QAEXXZ	5.2632	5.2632	1	e27cce07ae9a
gameapp	?Stub_13dd50@CGameMgr@WAP32@@QAEXXZ	1.4286	1.4286	1	ead10dba8463
gameapp	?UnknownClose@CGameMgr@WAP32@@QAEXXZ	100.0000	100.0000	2	5cd450dd571d
gameapp	?UnknownMethodInitializeTimeGlobal@CGameMgr@WAP32@@QAEXXZ	100.0000	100.0000	2	8f57bb615cf6
gameapp	?VirtualUnknownMethod02@CGameApp@@UAEHPAUGameInfo@@PAUtagWNDCLASSA@@PAUtagCREATESTRUCTA@@@Z	97.3765	97.3765	3	198296a529c9
gameapp	?VirtualUnknownMethod03@CGameApp@@UAEHPAXPAD11HHH@Z	100.0000	100.0000	2	ace1ef6fbd7a
gameapp	?VirtualUnknownMethod09@CGameApp@@UAEXXZ	100.0000	100.0000	2	204905c2d57d
gameapp	?vector_deleting_destructor@CGameMgr@WAP32@@QAEXXZ	3.3333	3.3333	1	1e8c4c5f4e94
gamelevel	?LoadWwd@CGameLevel@@QAEHPAUWwdHeader@@@Z	56.1982	56.1982	2	5b6715723707
gamelevel	?Stub_15d500@CGameLevel@@QAEXXZ	0.4706	0.4706	1	0f4300729e59
gamelevel	?Stub_15d630@CGameLevel@@QAEXXZ	1.4286	1.4286	1	d4b9914fd4cc
gamelevel	?Stub_1611c0@CGameLevel@@QAEXXZ	3.6364	3.6364	1	9f082b403ea9
gamelevel	?Stub_1611e0@CGameLevel@@QAEXXZ	3.3333	3.3333	1	dd2b44db360a
gamelevel	?VirtualMethodUnknown14@CGameLevel@@QAEHXZ	100.0000	100.0000	1	361fff809e4d
gamelevel	?VirtualMethodUnknown1C@CGameLevel@@QAEHXZ	100.0000	100.0000	1	58d4c3f143b0
gamelevel	?VirtualMethodUnknown20@CGameLevel@@QAEHXZ	100.0000	100.0000	1	a6503c19f136
gamelevel	?VirtualMethodUnknown24@CGameLevel@@QAEHHPAURemusCoords@@@Z	100.0000	100.0000	1	e9e726b5e23e
gamelevel	?VirtualMethodUnknown28@CGameLevel@@QAEHHPAURemusCoords@@@Z	100.0000	100.0000	1	307bc52faddc
gamelevel	?VirtualMethodUnknown2C@CGameLevel@@QAEHHPAURemusCoords@@@Z	100.0000	100.0000	1	b29e10598434
gamelevel	?VirtualMethodUnknown30@CGameLevel@@QAEHPAURemusCoords@@@Z	100.0000	100.0000	1	d462f235a5ef
gamelevel	?VirtualMethodUnknown34@CGameLevel@@QAEHHH@Z	84.2800	84.2800	1	57168983bcd1
gamelevel	?VirtualMethodUnknown44@CGameLevel@@QAEXXZ	100.0000	100.0000	1	a3527d802e77
gamemode	??0CState@@QAE@XZ	100.0000	100.0000	2	b3ca36002e0a
gamemode	??_GCState@@UAEPAXI@Z	100.0000	100.0000	1	cpp:2601fb2a9496
gamemode	?Render@CCreditsState@@UAEHXZ	97.7121	97.7121	2	637a1c6a1212
gamemode	?Render@CMenuState@@UAEHXZ	100.0000	100.0000	2	17fbb60b3d82
gamemode	?Render@CState@@UAEHXZ	100.0000	100.0000	2	6aaddb208811
gamemode	?Stub_08d5e0@CCreditsState@@QAEXXZ	3.0303	3.0303	1	963eeafd9b32
gamemode	?Update@CBootyState@@UAEHXZ	100.0000	100.0000	2	68bb4145e7d3
gamemode	?Update@CCreditsState@@UAEHXZ	100.0000	100.0000	2	5a269318611a
gamemode	?Update@CMenuState@@UAEHXZ	100.0000	100.0000	2	c5c23fd1a6f1
gamemode	?Update@CPlay@@UAEHXZ	100.0000	100.0000	2	a4170f6167c9
gamemode	?Update@CState@@UAEHXZ	100.0000	100.0000	2	0f7eed762ecb
gamemode	?vfunc_1@CBootyState@@QAEXXZ	0.0417	0.0417	1	85989d2cbda0
gametext	??0CContainerErr@@QAE@PBD@Z	99.7368	99.7368	2	6bfb22f0582e
gametext	?GetWarlordName@@YG?AVAfxString@@H@Z	89.2553	89.2553	2	78997976a7eb
gametext	_$E1	100.0000	100.0000	1	cpp:a7f73c40eefc
gametext	_$E4	100.0000	100.0000	1	cpp:a7f73c40eefc
gamewnd	??0CGameWnd@@QAE@XZ	100.0000	100.0000	2	efbc4b63e527
gamewnd	?CreateAndShow@CGameWnd@@QAEHPAUCGameWndCreateParams@@PAX@Z	100.0000	100.0000	2	62dd1036e798
gamewnd	?Destroy@CGameWnd@@QAEXXZ	100.0000	100.0000	2	1ec9f4df456c
gamewnd	?QuitMessageLoop@CGameWnd@@QAEHXZ	100.0000	100.0000	2	d81c3a5ceca8
grunt	?BuildEntranceAnimation@CGrunt@@QAEXXZ	0.1843	0.1843	1	5bdc8abfbb60
grunt	?CreateHealthSprite@CGrunt@@QAEHXZ	99.6552	99.6552	2	e030bb9694de
grunt	?CreatePowerupSprite@CGrunt@@QAEHH@Z	99.6296	99.6296	2	71c70b5f41b5
grunt	?CreateSelectedSprite@CGrunt@@QAEHXZ	91.9231	91.9231	2	5a11112c78a0
grunt	?CreateStaminaSprite@CGrunt@@QAEHXZ	99.6491	99.6491	2	3afa0c7ba315
grunt	?CreateToySprite@CGrunt@@QAEHXZ	92.0755	92.0755	2	529f7ea56031
grunt	?CreateToyTimeSprite@CGrunt@@QAEHXZ	99.7222	99.7222	2	9fd7fbebd5db
grunt	?CreateWingzTimeSprite@CGrunt@@QAEHXZ	99.7059	99.7059	2	9b949d1d419a
grunt	?LoadEntranceConfig@CGrunt@@QAEXXZ	0.4386	0.4386	1	b7060af059dc
grunt	?ReadConfigFromButeMgr@CGrunt@@QAEXXZ	96.8421	96.8421	1	a5b46b2bd458
grunt	?ResolveAnimation@CGrunt@@QAEHXZ	95.4210	95.4210	2	e89127feac18
grunt	?ResolveBattlecryAnimation@CGrunt@@QAEHXZ	90.3365	90.3365	2	b3dd0076c7ce
grunt	?ResolveDeathAnimation@CGrunt@@QAEHXZ	97.8283	97.8283	2	6b0f1748e65d
grunt	?ResolveIdleAnimation@CGrunt@@QAEHXZ	92.0598	92.0598	2	a8c5f6c43368
grunt	?ResolveMovingAnimation@CGrunt@@QAEHXZ	92.8816	92.8816	2	ad53e1a24a3d
grunt	?Stub_047a10@CGrunt@@QAEXXZ	0.0990	0.0990	1	1754cd64e546
grunt	?Stub_048470@CGrunt@@QAEXXZ	0.0311	0.0311	1	946ff41dc5e8
grunt	?Stub_062e10@CGrunt@@QAEXXZ	0.1238	0.1238	1	25ed6016336b
grunt	?Stub_0633e0@CGrunt@@QAEXXZ	0.5208	0.5208	1	5c1b3dddfd8d
gruntzapp	??0CGruntzApp@@QAE@XZ	100.0000	100.0000	2	6563943e0276
gruntzapp	??1CGruntzApp@@UAE@XZ	100.0000	100.0000	2	53178ef9599d
gruntzapp	?CreateU10O@@YAPAXXZ	99.9583	99.9583	1	a309ad1fcc54
gruntzapp	?ErrorDialogProc@CGruntzApp@@SGHPAXIIJ@Z	100.0000	100.0000	2	f9409ba47949
gruntzapp	?InitializeGameManager@CGruntzApp@@UAEPAVCGameMgr@WAP32@@XZ	100.0000	100.0000	2	ce781f0af619
gruntzapp	?ShowError@CGruntzApp@@UAEXXZ	100.0000	100.0000	2	72a450acc475
gruntzapp	?ShowMessage@CGruntzApp@@QAEXPADPAX@Z	100.0000	100.0000	1	de692a8cac94
gruntzapp	?Stub_112820@CGruntzApp@@QAEXXZ	20.0000	20.0000	1	9a5c043a5cea
gruntzapp	?VirtualUnknownMethod03@CGruntzApp@@UAEHPAXPAD11HHH@Z	100.0000	100.0000	2	1f89caaaf455
gruntzapp	?VirtualUnknownMethod04@CGruntzApp@@UAEHHHH@Z	100.0000	100.0000	1	4edc46fb2fb4
gruntzwnd	??0CGruntzWnd@@QAE@XZ	100.0000	100.0000	2	4862d21d0785
gruntzwnd	?Stub_094670@CGruntzWnd@@QAEXXZ	3.6364	3.6364	1	c87b0e867d2f
image	?DecodePcxEx@CFileImage@@QAEHPAD0PAX1@Z	100.0000	100.0000	1	1d85aa6255a5
image	?LoadBmp@CFileImage@@QAEPAXPAD0@Z	100.0000	100.0000	2	544080bd5f94
image	?LoadFromRez@CImage@@QAEHPADPAX1@Z	100.0000	100.0000	2	6ddad075270d
image	?LoadPcx@CFileImage@@QAEPAXPAD0@Z	100.0000	100.0000	2	62a5f5b676f4
image	?LoadPid@CFileImage@@QAEPAXPAD0PAX@Z	100.0000	100.0000	2	a4e272e501d5
infblock	_inflate_blocks	98.6518	98.6518	1	56f158ca58f1
infblock	_inflate_blocks_free	100.0000	100.0000	1	1618d6843d69
infblock	_inflate_blocks_new	100.0000	100.0000	1	fc0dd390fb8b
infblock	_inflate_blocks_reset	100.0000	100.0000	1	147c68048c3b
infblock	_inflate_set_dictionary	100.0000	100.0000	1	b50f7f4944ea
infcodes	_inflate_codes	98.3433	98.3433	1	b4ad5d0e03d3
infcodes	_inflate_codes_free	100.0000	100.0000	1	4e63cb7672a2
infcodes	_inflate_codes_new	100.0000	100.0000	1	45cdd90b02c0
inffast	_inflate_fast	100.0000	100.0000	1	c12a864e091f
inflate	_inflate	95.9759	95.9759	1	0b31010715fb
inflate	_inflateEnd	100.0000	100.0000	1	391a1ec7b705
inflate	_inflateInit2_	100.0000	100.0000	1	95450408cf0a
inflate	_inflateInit_	100.0000	100.0000	1	100862aa3bf4
inflate	_inflateReset	100.0000	100.0000	1	06814fa1ec88
inflate	_inflateSetDictionary	100.0000	100.0000	1	3becee895d3a
inflate	_inflateSync	100.0000	100.0000	1	62a420e8e4a2
inftrees	_falloc	100.0000	100.0000	1	89973d2dc96d
inftrees	_huft_build	100.0000	100.0000	1	bd071433489a
inftrees	_inflate_trees_bits	100.0000	100.0000	1	fbac916f2ab3
inftrees	_inflate_trees_dynamic	100.0000	100.0000	1	dfefcb841088
inftrees	_inflate_trees_fixed	100.0000	100.0000	1	0a70daff599f
inftrees	_inflate_trees_free	100.0000	100.0000	1	f385d577afa6
infutil	_inflate_flush	100.0000	100.0000	1	e0e7519d9f47
inputdeviceconfig	?LoadInputDeviceConfig@CInputConfig@@QAE?AVCString@@H@Z	77.3265	77.3265	2	5d1385665ae5
logictypetable	?BuildLogicTypeTable@@YGXPAUCLogicTypeBuilder@@@Z	87.9167	87.9167	2	735d7bd2c6c7
mapmgr	??0CMapArrayA@@QAE@XZ	100.0000	100.0000	2	1999f511df08
mapmgr	??0CMapArrayB@@QAE@XZ	100.0000	100.0000	2	a9a1e982c88c
mapmgr	??0CMapMgr@@QAE@XZ	100.0000	100.0000	2	47d5b37f9cfc
mapmgr	??1CMapArrayA@@QAE@XZ	100.0000	100.0000	2	485161ef3232
mapmgr	??1CMapArrayB@@QAE@XZ	100.0000	100.0000	2	97b958907651
mapmgr	??1CMapMgr@@QAE@XZ	100.0000	100.0000	2	5b358cad9904
mapmgr	?Reset@CMapMgr@@UAEXXZ	100.0000	100.0000	2	96ea2164f0ea
netmgr	?ApplyCmdDelayDefaults@CNetMgr@@QAEXXZ	100.0000	100.0000	2	ed2c97158357
netmgr	?OnMultiOptions@CNetMgr@@QAEXXZ	100.0000	100.0000	2	adfe03071b8f
netmgr	?OnMultiPause@CNetMgr@@QAEXXZ	100.0000	100.0000	2	64151f8dfb3a
netmgr	?OnOutOfSync@CNetMgr@@QAEXXZ	100.0000	100.0000	2	62cf1e4f4cdf
