rva,name,lib,confidence,source
0x18a390,_huft_build,zlib,HIGH,anchored
0x18a850,_inflate_trees_dynamic,zlib,HIGH,anchored
0x18a940,_inflate_trees_fixed,zlib,HIGH,anchored
0x18aa90,_falloc,zlib,HIGH,anchored
0x18aab0,_inflate_trees_free,zlib,HIGH,anchored
0x18aaf0,_inflate_codes_new,zlib,HIGH,anchored
0x18ab30,_inflate_codes,zlib,HIGH,anchored
0x18b2e0,_inflate_codes_free,zlib,HIGH,anchored
0x18b300,_inflate_flush,zlib,HIGH,anchored
0x18b440,_inflate_fast,zlib,HIGH,anchored
0x18bf30,__CIacos,LIBCMT,AMBIG,anchored
0x18c000,__CIpow,LIBCMT,HIGH,anchored
0x18c220,_fread,LIBCMT,AMBIG,anchored
0x18c260,__fread_lk,LIBCMT,HIGH,anchored
0x18c3a0,_fseek,LIBCMT,HIGH,anchored
0x18c3e0,__fseek_lk,LIBCMT,HIGH,anchored
0x18c480,__filelength,LIBCMT,HIGH,anchored
0x18c530,__splitpath,LIBCMT,HIGH,anchored
0x18c6b0,___dtoxmode,LIBCMT,HIGH,anchored
0x18c780,__stat,LIBCMT,HIGH,anchored
0x18cac0,_IsRootUNCName,LIBCMT,HIGH,anchored
0x18cb40,_fwrite,LIBCMT,HIGH,anchored
0x18cb80,__fwrite_lk,LIBCMT,HIGH,anchored
0x18ccd0,_ftell,LIBCMT,HIGH,anchored
0x18cd00,__ftell_lk,LIBCMT,HIGH,anchored
0x18ceb0,_qsort,LIBCMT,HIGH,anchored
0x18d060,_shortsort,LIBCMT,HIGH,anchored
0x18d0c0,_swap,LIBCMT,HIGH,anchored
0x18d0f0,_strncat,LIBCMT,HIGH,anchored
0x18d220,_atof,LIBCMT,HIGH,anchored
0x18d290,__chdir,LIBCMT,HIGH,anchored
0x18d330,__strupr,LIBCMT,HIGH,anchored
0x18d4b0,__CIacos,LIBCMT,AMBIG,anchored
0x18d591,__fFEXP,LIBCMT,AMBIG,anchored
0x18d60a,__fFLN,LIBCMT,HIGH,offstart-ghidra-missed
0x18d6d1,_rtforexpinf,LIBCMT,MEDIUM,anchored
0x18d790,__trandisp1,LIBCMT,HIGH,offstart-ghidra-missed
0x18d7f7,__trandisp2,LIBCMT,HIGH,offstart-ghidra-missed
0x18d8a2,__tosnan1,LIBCMT,HIGH,anchored
0x18d8cf,__tosnan2,LIBCMT,AMBIG,offstart-ghidra-missed
0x18d8f7,__nan2,LIBCMT,HIGH,offstart-ghidra-missed
0x18d90e,__tosnan2,LIBCMT,AMBIG,offstart-ghidra-missed
0x18d960,__twoToTOS,LIBCMT,HIGH,anchored
0x18d975,__load_CW,LIBCMT,HIGH,anchored
0x18d98c,__convertTOStoQNaN,LIBCMT,HIGH,anchored
0x18d9a5,__fload_withFB,LIBCMT,HIGH,anchored
0x18d9e8,__checkTOS_withFB,LIBCMT,HIGH,anchored
0x18d9fe,__fast_exit,LIBCMT,MEDIUM,anchored
0x18da0b,__math_exit,LIBCMT,HIGH,anchored
0x18da49,__check_range_exit,LIBCMT,HIGH,anchored
0x18daf0,__startTwoArgErrorHandling,LIBCMT,HIGH,anchored
0x18db07,__startOneArgErrorHandling,LIBCMT,HIGH,anchored
0x18db50,__powhlp,LIBCMT,HIGH,anchored
0x18dd80,__d_inttype,LIBCMT,HIGH,anchored
0x18de10,__mbsnbcpy,LIBCMT,HIGH,anchored
0x18dec0,__mbsicmp,LIBCMT,HIGH,anchored
0x18e070,__fullpath,LIBCMT,HIGH,anchored
0x18e140,__getdrive,LIBCMT,HIGH,anchored
0x18e190,__chdrive,LIBCMT,HIGH,offstart-ghidra-missed
0x18e210,__mbctolower,LIBCMT,HIGH,anchored
0x18e2b0,__fltin2,LIBCMT,HIGH,anchored
0x18e350,__mbctoupper,LIBCMT,HIGH,anchored
0x18e3f0,_fdiv_main_routine,LIBCMT,HIGH,offstart-ghidra-missed
0x18e542,label8,LIBCMT,HIGH,anchored
0x18e59a,label13,LIBCMT,HIGH,anchored
0x18e5aa,label14,LIBCMT,HIGH,anchored
0x18e5be,label15,LIBCMT,HIGH,anchored
0x18e5ce,label16,LIBCMT,HIGH,anchored
0x18e632,label21,LIBCMT,HIGH,anchored
0x18e646,label22,LIBCMT,HIGH,anchored
0x18e65e,label23,LIBCMT,HIGH,anchored
0x18e672,label24,LIBCMT,HIGH,anchored
0x18e6d6,label29,LIBCMT,HIGH,anchored
0x18e6ea,label30,LIBCMT,HIGH,anchored
0x18e702,label31,LIBCMT,HIGH,anchored
0x18e716,label32,LIBCMT,HIGH,anchored
0x18e77a,label37,LIBCMT,HIGH,anchored
0x18e78e,label38,LIBCMT,HIGH,anchored
0x18e7a6,label39,LIBCMT,HIGH,anchored
0x18e7ba,label40,LIBCMT,HIGH,anchored
0x18e81e,label45,LIBCMT,HIGH,anchored
0x18e832,label46,LIBCMT,HIGH,anchored
0x18e84a,label47,LIBCMT,HIGH,anchored
0x18e85e,label48,LIBCMT,HIGH,anchored
0x18e8c2,label53,LIBCMT,HIGH,anchored
0x18e8d6,label54,LIBCMT,HIGH,anchored
0x18e8ee,label55,LIBCMT,HIGH,anchored
0x18e902,label56,LIBCMT,HIGH,anchored
0x18e966,label61,LIBCMT,HIGH,anchored
0x18e97a,label62,LIBCMT,HIGH,anchored
0x18e992,label63,LIBCMT,HIGH,anchored
0x18e9cc,__adj_fdiv_m32,LIBCMT,HIGH,offstart-ghidra-missed
0x18ea18,__adj_fdiv_m64,LIBCMT,HIGH,offstart-ghidra-missed
0x18ea64,__adj_fdiv_m16i,LIBCMT,HIGH,offstart-ghidra-missed
0x18ea98,__adj_fdiv_m32i,LIBCMT,HIGH,offstart-ghidra-missed
0x18eacc,__adj_fdivr_m32,LIBCMT,HIGH,offstart-ghidra-missed
0x18eb18,__adj_fdivr_m64,LIBCMT,HIGH,offstart-ghidra-missed
0x18eb64,__adj_fdivr_m16i,LIBCMT,HIGH,offstart-ghidra-missed
0x18eb98,__adj_fdivr_m32i,LIBCMT,HIGH,offstart-ghidra-missed
0x18ebf6,__fprem_common,LIBCMT,HIGH,offstart-ghidra-missed
0x18edfc,__adj_fprem,LIBCMT,HIGH,offstart-ghidra-missed
0x18eeae,__fprem1_common,LIBCMT,HIGH,offstart-ghidra-missed
0x18f0b4,__adj_fprem1,LIBCMT,HIGH,offstart-ghidra-missed
0x18f180,__87except,LIBCMT,HIGH,anchored
0x18f2a0,__copysign,LIBCMT,HIGH,offstart-ghidra-missed
0x18f2d0,__chgsign,LIBCMT,HIGH,offstart-ghidra-missed
0x18f300,__scalb,LIBCMT,HIGH,offstart-ghidra-missed
0x18f320,__logb,LIBCMT,HIGH,offstart-ghidra-missed
0x18f440,__nextafter,LIBCMT,HIGH,offstart-ghidra-missed
0x18f760,__isnan,LIBCMT,HIGH,offstart-ghidra-missed
0x18f790,__fpclass,LIBCMT,HIGH,anchored
0x18f830,_ldexp,LIBCMT,HIGH,offstart-ghidra-missed
0x191d00,??0DNameNode@@IAE@XZ,LIBCMT,AMBIG,anchored
0x191d10,__fpclear,LIBCMT,LOW,anchored
0x1937c6,_DirectPlayEnumerate@8,DPLAYX,HIGH,reloc-R26
0x1937e0,_strtod,LIBCMT,HIGH,anchored
0x193900,__access,LIBCMT,AMBIG,anchored
0x1b26d2,??0CString@@QAE@DH@Z,NAFXCW,HIGH,anchored
0x1b270a,??0CString@@QAE@PBDH@Z,NAFXCW,HIGH,anchored
0x1b2755,??H@YG?AVCString@@ABV0@D@Z,NAFXCW,HIGH,anchored
0x1b27b7,??H@YG?AVCString@@DABV0@@Z,NAFXCW,HIGH,anchored
0x1b2819,?Mid@CString@@QBE?AV1@H@Z,NAFXCW,HIGH,anchored
0x1b283c,?Mid@CString@@QBE?AV1@HH@Z,NAFXCW,HIGH,anchored
0x1b28c7,?Right@CString@@QBE?AV1@H@Z,NAFXCW,HIGH,anchored
0x1b2944,?Left@CString@@QBE?AV1@H@Z,NAFXCW,HIGH,anchored
0x1b29bb,?SpanIncluding@CString@@QBE?AV1@PBD@Z,NAFXCW,AMBIG,anchored
0x1b29e5,?SpanIncluding@CString@@QBE?AV1@PBD@Z,NAFXCW,AMBIG,anchored
0x1b2a0f,?Find@CString@@QBEHD@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b2a30,?FindOneOf@CString@@QBEHPBD@Z,NAFXCW,AMBIG,anchored
0x1b2a4f,?FormatV@CString@@IAEXPBDPAD@Z,NAFXCW,HIGH,anchored
0x1b2cf5,?Format@CString@@QAAXPBDZZ,NAFXCW,HIGH,anchored
0x1b2d08,?Format@CString@@QAAXIZZ,NAFXCW,HIGH,offstart-ghidra-missed
0x1b2d51,?FormatMessageA@CString@@QAAXPBDZZ,NAFXCW,HIGH,anchored
0x1b2d9d,?FormatMessageA@CString@@QAAXIZZ,NAFXCW,HIGH,anchored
0x1b2e20,?TrimRight@CString@@QAEXXZ,NAFXCW,HIGH,anchored
0x1b2e69,?TrimLeft@CString@@QAEXXZ,NAFXCW,HIGH,anchored
0x1b2eae,?ConstructElements@@YGXPAVCString@@H@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b2edd,?DestructElements@@YGXPAVCString@@H@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b2f01,?CopyElements@@YGXPAVCString@@PBV1@H@Z,NAFXCW,HIGH,anchored
0x1b2f2d,?HashKey@@YGIPBG@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b2f4a,?HashKey@@YGIPBD@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b2f64,??0CTime@@QAE@HHHHHHH@Z,NAFXCW,HIGH,anchored
0x1b2fb0,??0CTime@@QAE@GGH@Z,NAFXCW,HIGH,anchored
0x1b3019,??0CTime@@QAE@ABU_SYSTEMTIME@@H@Z,NAFXCW,HIGH,anchored
0x1b3065,??0CTime@@QAE@ABU_FILETIME@@H@Z,NAFXCW,HIGH,anchored
0x1b30b1,?GetTickCount@CTime@@SG?AV1@XZ,NAFXCW,HIGH,anchored
0x1b30c4,?GetGmtTm@CTime@@QBEPAUtm@@PAU2@@Z,NAFXCW,HIGH,anchored
0x1b30f0,?GetLocalTm@CTime@@QBEPAUtm@@PAU2@@Z,NAFXCW,HIGH,anchored
0x1b315f,?Format@CTimeSpan@@QBE?AVCString@@PBD@Z,NAFXCW,HIGH,anchored
0x1b328b,?Format@COleDateTime@@QBE?AVCString@@I@Z,NAFXCW,AMBIG,anchored
0x1b32e7,?Format@CTime@@QBE?AVCString@@PBD@Z,NAFXCW,AMBIG,anchored
0x1b3338,?Format@CTime@@QBE?AVCString@@PBD@Z,NAFXCW,AMBIG,anchored
0x1b3389,?Format@COleDateTime@@QBE?AVCString@@I@Z,NAFXCW,AMBIG,anchored
0x1b33e5,?Format@COleDateTime@@QBE?AVCString@@I@Z,NAFXCW,AMBIG,anchored
0x1b3441,?InitString@CSimpleException@@QAEXXZ,NAFXCW,HIGH,anchored
0x1b346a,?GetErrorMessage@CSimpleException@@UAEHPADIPAI@Z,NAFXCW,HIGH,anchored
0x1b34ad,?AfxThrowMemoryException@@YGXXZ,NAFXCW,AMBIG,anchored
0x1b34c8,?AfxThrowMemoryException@@YGXXZ,NAFXCW,AMBIG,anchored
0x1b4867,??0CObList@@QAE@H@Z,NAFXCW,AMBIG,anchored
0x1b488a,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b48a6,?RemoveAll@CObList@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b48c6,??1CObList@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b48f9,?NewNode@CObList@@IAEPAUCNode@1@PAU21@0@Z,NAFXCW,AMBIG,anchored
0x1b494e,?FreeNode@CObList@@IAEXPAUCNode@1@@Z,NAFXCW,AMBIG,anchored
0x1b4967,?AddHead@CObList@@QAEPAU__POSITION@@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b4991,?AddTail@CObList@@QAEPAU__POSITION@@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b49ba,?AddHead@CObList@@QAEXPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b49df,?AddTail@CObList@@QAEXPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b4a03,?RemoveHead@CObList@@QAEPAVCObject@@XZ,NAFXCW,AMBIG,anchored
0x1b4a27,?RemoveTail@CObList@@QAEPAVCObject@@XZ,NAFXCW,AMBIG,anchored
0x1b4a4b,?InsertBefore@CObList@@QAEPAU__POSITION@@PAU2@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b4a8a,?InsertAfter@CObList@@QAEPAU__POSITION@@PAU2@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b4ac7,?RemoveAt@CObList@@QAEXPAU__POSITION@@@Z,NAFXCW,AMBIG,anchored
0x1b4afe,?FindIndex@CObList@@QBEPAU__POSITION@@H@Z,NAFXCW,AMBIG,anchored
0x1b4b20,?Find@CObList@@QBEPAU__POSITION@@PAVCObject@@PAU2@@Z,NAFXCW,AMBIG,anchored
0x1b4b43,??0CByteArray@@QAE@XZ,NAFXCW,AMBIG,anchored
0x1b4b5a,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b4b76,??1CByteArray@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b4bad,?SetSize@CDWordArray@@QAEXHH@Z,NAFXCW,AMBIG,anchored
0x1b4cd0,?Append@CDWordArray@@QAEHABV1@@Z,NAFXCW,AMBIG,anchored
0x1b4d0a,?Copy@CDWordArray@@QAEXABV1@@Z,NAFXCW,AMBIG,anchored
0x1b4d36,?FreeExtra@CDWordArray@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b4d7c,?SetAtGrow@CDWordArray@@QAEXHK@Z,NAFXCW,AMBIG,anchored
0x1b4da3,?InsertAt@CDWordArray@@QAEXHKH@Z,NAFXCW,AMBIG,anchored
0x1b4e38,?RemoveAt@CDWordArray@@QAEXHH@Z,NAFXCW,AMBIG,anchored
0x1b4e6f,?InsertAt@CDWordArray@@QAEXHPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b4eb6,?Serialize@CDWordArray@@UAEXAAVCArchive@@@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b4f0b,??0CByteArray@@QAE@XZ,NAFXCW,AMBIG,anchored
0x1b4f22,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b4f3e,??1CByteArray@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b4f75,?SetSize@CDWordArray@@QAEXHH@Z,NAFXCW,AMBIG,anchored
0x1b5098,?Append@CDWordArray@@QAEHABV1@@Z,NAFXCW,AMBIG,anchored
0x1b50d2,?Copy@CDWordArray@@QAEXABV1@@Z,NAFXCW,AMBIG,anchored
0x1b50fe,?FreeExtra@CDWordArray@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b5144,?SetAtGrow@CDWordArray@@QAEXHK@Z,NAFXCW,AMBIG,anchored
0x1b516b,?InsertAt@CDWordArray@@QAEXHKH@Z,NAFXCW,AMBIG,anchored
0x1b5200,?RemoveAt@CDWordArray@@QAEXHH@Z,NAFXCW,AMBIG,anchored
0x1b5237,?InsertAt@CDWordArray@@QAEXHPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b527e,??0CByteArray@@QAE@XZ,NAFXCW,AMBIG,anchored
0x1b5295,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b52b1,??1CByteArray@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b52e8,?SetSize@CByteArray@@QAEXHH@Z,NAFXCW,HIGH,anchored
0x1b53e9,?Append@CByteArray@@QAEHABV1@@Z,NAFXCW,HIGH,anchored
0x1b541e,?Copy@CByteArray@@QAEXABV1@@Z,NAFXCW,AMBIG,anchored
0x1b5446,?FreeExtra@CByteArray@@QAEXXZ,NAFXCW,HIGH,anchored
0x1b5485,?SetAtGrow@CByteArray@@QAEXHE@Z,NAFXCW,HIGH,anchored
0x1b54ac,?InsertAt@CByteArray@@QAEXHEH@Z,NAFXCW,HIGH,anchored
0x1b5525,?RemoveAt@CByteArray@@QAEXHH@Z,NAFXCW,HIGH,anchored
0x1b5557,?InsertAt@CByteArray@@QAEXHPAV1@@Z,NAFXCW,HIGH,anchored
0x1b559c,?Serialize@CByteArray@@UAEXAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1b55e9,??0CByteArray@@QAE@XZ,NAFXCW,AMBIG,anchored
0x1b5600,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b561c,??1CByteArray@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b561c,??1CObArray@@UAE@XZ,NAFXCW,AMBIG,alias
0x1b5653,?SetSize@CDWordArray@@QAEXHH@Z,NAFXCW,AMBIG,anchored
0x1b5776,?Append@CDWordArray@@QAEHABV1@@Z,NAFXCW,AMBIG,anchored
0x1b57b0,?Copy@CDWordArray@@QAEXABV1@@Z,NAFXCW,AMBIG,anchored
0x1b57dc,?FreeExtra@CDWordArray@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b5822,?SetAtGrow@CDWordArray@@QAEXHK@Z,NAFXCW,AMBIG,anchored
0x1b5849,?InsertAt@CDWordArray@@QAEXHKH@Z,NAFXCW,AMBIG,anchored
0x1b58de,?RemoveAt@CDWordArray@@QAEXHH@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5915,?InsertAt@CDWordArray@@QAEXHPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b595c,?Serialize@CObArray@@UAEXAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1b59cc,??0CObList@@QAE@H@Z,NAFXCW,AMBIG,anchored
0x1b59ef,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b5a0b,?RemoveAll@CObList@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b5a2b,??1CInternetSession@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b5a5e,?NewNode@CObList@@IAEPAUCNode@1@PAU21@0@Z,NAFXCW,AMBIG,anchored
0x1b5ab3,?FreeNode@CObList@@IAEXPAUCNode@1@@Z,NAFXCW,AMBIG,anchored
0x1b5acc,?AddHead@CObList@@QAEPAU__POSITION@@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b5af6,?AddTail@CObList@@QAEPAU__POSITION@@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b5b1f,?AddHead@CObList@@QAEXPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5b44,?AddTail@CObList@@QAEXPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5b68,?RemoveHead@CObList@@QAEPAVCObject@@XZ,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5b8c,?RemoveTail@CObList@@QAEPAVCObject@@XZ,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5bb0,?InsertBefore@CObList@@QAEPAU__POSITION@@PAU2@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b5bef,?InsertAfter@CObList@@QAEPAU__POSITION@@PAU2@PAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b5c2c,?RemoveAt@CObList@@QAEXPAU__POSITION@@@Z,NAFXCW,AMBIG,anchored
0x1b5c63,?FindIndex@CObList@@QBEPAU__POSITION@@H@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5c85,?Find@CObList@@QBEPAU__POSITION@@PAVCObject@@PAU2@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5ca8,?Serialize@CObList@@UAEXAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1b5d04,??0CObList@@QAE@H@Z,NAFXCW,AMBIG,anchored
0x1b5d27,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b5d43,?RemoveAll@CStringList@@QAEXXZ,NAFXCW,HIGH,anchored
0x1b5d78,??1CInternetSession@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b5dab,?NewNode@CStringList@@IAEPAUCNode@1@PAU21@0@Z,NAFXCW,HIGH,anchored
0x1b5e14,?FreeNode@CStringList@@IAEXPAUCNode@1@@Z,NAFXCW,AMBIG,anchored
0x1b5e3d,?AddHead@CStringList@@QAEPAU__POSITION@@PBD@Z,NAFXCW,HIGH,anchored
0x1b5e72,?AddTail@CStringList@@QAEPAU__POSITION@@PBD@Z,NAFXCW,HIGH,anchored
0x1b5ea6,?AddHead@CObList@@QAEXPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5ecb,?AddTail@CObList@@QAEXPAV1@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b5eef,?RemoveHead@CStringList@@QAE?AVCString@@XZ,NAFXCW,HIGH,anchored
0x1b5f63,?RemoveTail@CStringList@@QAE?AVCString@@XZ,NAFXCW,HIGH,anchored
0x1b5fd7,?InsertBefore@CStringList@@QAEPAU__POSITION@@PAU2@PBD@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b6021,?InsertAfter@CStringList@@QAEPAU__POSITION@@PAU2@PBD@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b6069,?RemoveAt@CObList@@QAEXPAU__POSITION@@@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b60a0,?FindIndex@CObList@@QBEPAU__POSITION@@H@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1b60c2,?Find@CStringList@@QBEPAU__POSITION@@PBDPAU2@@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1b60fb,?Serialize@CStringList@@UAEXAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1b6186,?Create@CPlex@@SGPAU1@AAPAU1@II@Z,NAFXCW,HIGH,anchored
0x1b61a6,?FreeDataChain@CPlex@@QAEXXZ,NAFXCW,HIGH,anchored
0x1b61bc,??0CByteArray@@QAE@XZ,NAFXCW,AMBIG,anchored
0x1b61d3,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b61ef,??1CStringArray@@UAE@XZ,NAFXCW,HIGH,anchored
0x1b6233,?DestructElements@@YAXPAVCString@@H@Z,NAFXCW,HIGH,anchored
0x1b6255,?SetSize@CStringArray@@QAEXHH@Z,NAFXCW,HIGH,anchored
0x1b637b,?ConstructElements@@YAXPAVCString@@H@Z,NAFXCW,HIGH,anchored
0x1b63a8,?Append@CStringArray@@QAEHABV1@@Z,NAFXCW,HIGH,anchored
0x1b63de,?CopyElements@@YAXPAVCString@@0H@Z,NAFXCW,HIGH,anchored
0x1b6408,?Copy@CByteArray@@QAEXABV1@@Z,NAFXCW,AMBIG,anchored
0x1b6430,?FreeExtra@CDWordArray@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b6476,?SetAtGrow@CStringArray@@QAEXHPBD@Z,NAFXCW,HIGH,anchored
0x1b64a2,?InsertAt@CStringArray@@QAEXHPBDH@Z,NAFXCW,HIGH,anchored
0x1b652f,?RemoveAt@CStringArray@@QAEXHH@Z,NAFXCW,HIGH,anchored
0x1b658b,?InsertAt@CStringArray@@QAEXHPAV1@@Z,NAFXCW,HIGH,anchored
0x1b6625,?Serialize@CStringArray@@UAEXAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1b7e17,??0CMapPtrToPtr@@QAE@H@Z,NAFXCW,AMBIG,anchored
0x1b7e3e,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b7e5a,?InitHashTable@CMapPtrToPtr@@QAEXIH@Z,NAFXCW,AMBIG,anchored
0x1b7ea0,?RemoveAll@CMapStringToOb@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b7ef2,??1CInternetSession@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b7f25,?NewAssoc@CMapStringToOb@@IAEPAUCAssoc@1@XZ,NAFXCW,AMBIG,anchored
0x1b7f85,?FreeNode@CStringList@@IAEXPAUCNode@1@@Z,NAFXCW,AMBIG,anchored
0x1b7fae,?GetAssocAt@CMapStringToOb@@IBEPAUCAssoc@1@PBDAAI@Z,NAFXCW,AMBIG,anchored
0x1b8008,?Lookup@CMapStringToPtr@@QBEHPBDAAPAX@Z,NAFXCW,HIGH,reloc-R24-R27-comdat-fold
0x1b802a,?Lookup@CMapPtrToPtr@@QBEHPAXAAPAX@Z,NAFXCW,AMBIG,anchored
0x1b804c,??ACMapStringToOb@@QAEAAPAVCObject@@PBD@Z,NAFXCW,AMBIG,anchored
0x1b80ae,?RemoveKey@CMapStringToOb@@QAEHPBD@Z,NAFXCW,AMBIG,anchored
0x1b8116,?GetNextAssoc@CMapStringToOb@@QBEXAAPAU__POSITION@@AAVCString@@AAPAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b8181,?Serialize@CMapStringToOb@@UAEXAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1b8247,??0CMapPtrToPtr@@QAE@H@Z,NAFXCW,AMBIG,anchored
0x1b826e,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b828a,?InitHashTable@CMapPtrToPtr@@QAEXIH@Z,NAFXCW,AMBIG,anchored
0x1b82d0,?RemoveAll@CMapStringToOb@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b8322,??1CInternetSession@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b8355,?NewAssoc@CMapStringToOb@@IAEPAUCAssoc@1@XZ,NAFXCW,AMBIG,anchored
0x1b83b5,?FreeNode@CStringList@@IAEXPAUCNode@1@@Z,NAFXCW,AMBIG,anchored
0x1b83de,?GetAssocAt@CMapStringToOb@@IBEPAUCAssoc@1@PBDAAI@Z,NAFXCW,AMBIG,anchored
0x1b8438,?Lookup@CMapStringToOb@@QBEHPBDAAPAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b845a,?Lookup@CMapPtrToPtr@@QBEHPAXAAPAX@Z,NAFXCW,AMBIG,anchored
0x1b847c,??ACMapStringToOb@@QAEAAPAVCObject@@PBD@Z,NAFXCW,AMBIG,anchored
0x1b84de,?RemoveKey@CMapStringToOb@@QAEHPBD@Z,NAFXCW,AMBIG,anchored
0x1b8546,?GetNextAssoc@CMapStringToOb@@QBEXAAPAU__POSITION@@AAVCString@@AAPAVCObject@@@Z,NAFXCW,AMBIG,anchored
0x1b85b1,??0CMapPtrToPtr@@QAE@H@Z,NAFXCW,AMBIG,anchored
0x1b85d8,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1b85f4,?InitHashTable@CMapPtrToPtr@@QAEXIH@Z,NAFXCW,AMBIG,anchored
0x1b863a,?RemoveAll@CMapPtrToPtr@@QAEXXZ,NAFXCW,AMBIG,anchored
0x1b8665,??1CInternetSession@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1b8698,?NewAssoc@CMapPtrToPtr@@IAEPAUCAssoc@1@XZ,NAFXCW,HIGH,anchored
0x1b86e2,?FreeNode@CObList@@IAEXPAUCNode@1@@Z,NAFXCW,AMBIG,anchored
0x1b86fb,?GetAssocAt@CMapPtrToPtr@@IBEPAUCAssoc@1@PAXAAI@Z,NAFXCW,AMBIG,anchored
0x1b872d,?GetValueAt@CMapPtrToPtr@@QBEPAXPAX@Z,NAFXCW,HIGH,anchored
0x1b8760,?Lookup@CMapPtrToPtr@@QBEHPAXAAPAX@Z,NAFXCW,AMBIG,anchored
0x1b8782,??ACMapPtrToPtr@@QAEAAPAXPAX@Z,NAFXCW,AMBIG,anchored
0x1b87d2,?RemoveKey@CMapPtrToPtr@@QAEHPAX@Z,NAFXCW,AMBIG,anchored
