category	rva	size	status	raw_name	normalized_name	api_evidence
winapi	0x1bded6	36	named-untracked	?EndModalLoop@CWnd@@UAEXH@Z	?EndModalLoop@CWnd@@UAEXH@Z	PostMessageA
winapi	0x1bdefa	314	named-untracked	?AfxEndDeferRegisterClass@@YGHF@Z	?AfxEndDeferRegisterClass@@YGHF@Z	Ordinal_17
winapi	0x1be12a	67	named-untracked	?SubclassWindow@CWnd@@QAEHPAUHWND__@@@Z	?SubclassWindow@CWnd@@QAEHPAUHWND__@@@Z	SetWindowLongA
winapi	0x1be16d	103	named-untracked	?SubclassDlgItem@CWnd@@QAEHIPAV1@@Z	?SubclassDlgItem@CWnd@@QAEHIPAV1@@Z	GetDlgItem;GetParent
winapi	0x1be1d4	40	named-untracked	?UnsubclassWindow@CWnd@@QAEPAUHWND__@@XZ	?UnsubclassWindow@CWnd@@QAEPAUHWND__@@XZ	SetWindowLongA
winapi	0x1be21f	44	named-untracked	?CheckDlgButton@CWnd@@QAEXHI@Z	?CheckDlgButton@CWnd@@QAEXHI@Z	CheckDlgButton
winapi	0x1be24b	50	named-untracked	?CheckRadioButton@CWnd@@QAEXHHH@Z	?CheckRadioButton@CWnd@@QAEXHHH@Z	CheckRadioButton
winapi	0x1be27d	42	named-untracked	?GetDlgItem@CWnd@@QBEPAV1@H@Z	?GetDlgItem@CWnd@@QBEPAV1@H@Z	GetDlgItem
winapi	0x1be2a7	46	named-untracked	?GetDlgItem@CWnd@@QBEXHPAPAUHWND__@@@Z	?GetDlgItem@CWnd@@QBEXHPAPAUHWND__@@@Z	GetDlgItem
winapi	0x1be2d5	50	named-untracked	?GetDlgItemInt@CWnd@@QBEIHPAHH@Z	?GetDlgItemInt@CWnd@@QBEIHPAHH@Z	GetDlgItemInt
winapi	0x1be307	53	named-untracked	?GetDlgItemTextA@CWnd@@QBEHHPADH@Z	?GetDlgItemTextA@CWnd@@QBEHHPADH@Z	GetDlgItemTextA
winapi	0x1be33c	59	named-untracked	?SendDlgItemMessageA@CWnd@@QAEJHIIJ@Z	?SendDlgItemMessageA@CWnd@@QAEJHIIJ@Z	SendDlgItemMessageA
winapi	0x1be377	53	named-untracked	?SetDlgItemInt@CWnd@@QAEXHIH@Z	?SetDlgItemInt@CWnd@@QAEXHIH@Z	SetDlgItemInt
winapi	0x1be3ac	47	named-untracked	?SetDlgItemTextA@CWnd@@QAEXHPBD@Z	?SetDlgItemTextA@CWnd@@QAEXHPBD@Z	SetDlgItemTextA
winapi	0x1be3db	39	named-untracked	?IsDlgButtonChecked@CWnd@@QBEIH@Z	?IsDlgButtonChecked@CWnd@@QBEIH@Z	IsDlgButtonChecked
winapi	0x1be402	79	named-untracked	?ScrollWindowEx@CWnd@@QAEHHHPBUtagRECT@@0PAVCRgn@@PAU2@I@Z	?ScrollWindowEx@CWnd@@QAEHHHPBUtagRECT@@0PAVCRgn@@PAU2@I@Z	ScrollWindowEx
winapi	0x1be451	51	named-untracked	?IsDialogMessageA@CWnd@@QAEHPAUtagMSG@@@Z	?IsDialogMessageA@CWnd@@QAEHPAUtagMSG@@@Z	IsDialogMessageA
winapi	0x1be484	26	named-untracked	?GetStyle@CWnd@@QBEKXZ	?GetStyle@CWnd@@QBEKXZ	GetWindowLongA
winapi	0x1be49e	26	named-untracked	?GetExStyle@CWnd@@QBEKXZ	?GetExStyle@CWnd@@QBEKXZ	GetWindowLongA
winapi	0x1be520	39	named-untracked	?SetWindowTextA@CWnd@@QAEXPBD@Z	?SetWindowTextA@CWnd@@QAEXPBD@Z	SetWindowTextA
winapi	0x1be547	47	named-untracked	?GetWindowTextA@CWnd@@QBEHPADH@Z	?GetWindowTextA@CWnd@@QBEHPADH@Z	GetWindowTextA
winapi	0x1be576	27	named-untracked	?GetWindowTextLengthA@CWnd@@QBEHXZ	?GetWindowTextLengthA@CWnd@@QBEHXZ	GetWindowTextLengthA
winapi	0x1be591	27	named-untracked	?GetDlgCtrlID@CWnd@@QBEHXZ	?GetDlgCtrlID@CWnd@@QBEHXZ	GetDlgCtrlID
winapi	0x1be5ac	41	named-untracked	?SetDlgCtrlID@CWnd@@QAEHH@Z	?SetDlgCtrlID@CWnd@@QAEHH@Z	SetWindowLongA
winapi	0x1be5d5	65	named-untracked	?MoveWindow@CWnd@@QAEXHHHHH@Z	?MoveWindow@CWnd@@QAEXHHHHH@Z	MoveWindow
winapi	0x1be616	79	named-untracked	?SetWindowPos@CWnd@@QAEHPBV1@HHHHI@Z	?SetWindowPos@CWnd@@QAEHPBV1@HHHHI@Z	SetWindowPos
winapi	0x1be665	39	named-untracked	?ShowWindow@CWnd@@QAEHH@Z	?ShowWindow@CWnd@@QAEHH@Z	ShowWindow
winapi	0x1be68c	27	named-untracked	?IsWindowEnabled@CWnd@@QBEHXZ	?IsWindowEnabled@CWnd@@QBEHXZ	IsWindowEnabled
winapi	0x1be6a7	39	named-untracked	?EnableWindow@CWnd@@QAEHH@Z	?EnableWindow@CWnd@@QAEHH@Z	EnableWindow
winapi	0x1be6ce	33	named-untracked	?SetFocus@CWnd@@QAEPAV1@XZ	?SetFocus@CWnd@@QAEPAV1@XZ	SetFocus
winapi	0x1be7af	48	named-untracked	AttachControlSite	AttachControlSite	GetParent
winapi	0x1bebe1	144	named-untracked	?Enable@CCmdUI@@UAEXH@Z	?Enable@CCmdUI@@UAEXH@Z	EnableMenuItem;GetFocus;GetNextDlgTabItem;GetParent
winapi	0x1bec71	98	named-untracked	?SetCheck@CCmdUI@@UAEXH@Z	?SetCheck@CCmdUI@@UAEXH@Z	CheckMenuItem
winapi	0x1becd3	82	named-untracked	?SetRadio@CCmdUI@@UAEXH@Z	?SetRadio@CCmdUI@@UAEXH@Z	SetMenuItemBitmaps
winapi	0x1bed25	86	named-untracked	?SetText@CCmdUI@@UAEXPBD@Z	?SetText@CCmdUI@@UAEXPBD@Z	GetMenuState;ModifyMenuA
winapi	0x1bee62	39	named-untracked	?AfxLoadString@@YGHIPADI@Z	?AfxLoadString@@YGHIPADI@Z	LoadStringA
winapi	0x1bee89	120	named-untracked	?AfxExtractSubString@@YGHAAVCString@@PBDHD@Z	?AfxExtractSubString@@YGHAAVCString@@PBDHD@Z	lstrlenA
winapi	0x1bf16f	145	named-untracked	?Duplicate@CFile@@UBEPAV1@XZ	?Duplicate@CFile@@UBEPAV1@XZ	DuplicateHandle;GetLastError
winapi	0x1bf200	296	tracked	?Open@CFileIO@@QAEHPBDIPAX@Z	?Open@CFileIO@@QAEHPBDIPAX@Z	CreateFileA;GetLastError
winapi	0x1bf328	58	tracked	?Read@CFileIO@@QAEIPAXI@Z	?Read@CFileIO@@QAEIPAXI@Z	GetLastError;ReadFile
winapi	0x1bf362	75	tracked	?Write@CFileIO@@QAEXPBXI@Z	?Write@CFileIO@@QAEXPBXI@Z	GetLastError;WriteFile
winapi	0x1bf3ad	47	tracked	?Seek@CFileIO@@QAEJJH@Z	?Seek@CFileIO@@QAEJJH@Z	GetLastError;SetFilePointer
winapi	0x1bf3dc	41	tracked	?GetPosition@CFileIO@@QAEJXZ	?GetPosition@CFileIO@@QAEJXZ	GetLastError;SetFilePointer
winapi	0x1bf405	33	named-untracked	?Flush@CFile@@UAEXXZ	?Flush@CFile@@UAEXXZ	FlushFileBuffers;GetLastError
winapi	0x1bf426	65	tracked	?Close@CFileIO@@QAEXXZ	?Close@CFileIO@@QAEXXZ	CloseHandle;GetLastError
winapi	0x1bf467	32	named-untracked	?Abort@CFile@@UAEXXZ	?Abort@CFile@@UAEXXZ	CloseHandle
winapi	0x1bf487	41	named-untracked	?LockRange@CFile@@UAEXKK@Z	?LockRange@CFile@@UAEXKK@Z	GetLastError;LockFile
winapi	0x1bf4b0	41	named-untracked	?LockRange@CFile@@UAEXKK@Z	?LockRange@CFile@@UAEXKK@Z	GetLastError;UnlockFile
winapi	0x1bf4d9	44	named-untracked	?SetLength@CFile@@UAEXK@Z	?SetLength@CFile@@UAEXK@Z	GetLastError;SetEndOfFile
winapi	0x1bf537	34	named-untracked	?Rename@CFile@@SGXPBD0@Z	?Rename@CFile@@SGXPBD0@Z	GetLastError;MoveFileA
winapi	0x1bf559	30	named-untracked	?Remove@CFile@@SGXPBD@Z	?Remove@CFile@@SGXPBD@Z	DeleteFileA;GetLastError
winapi	0x1bf577	14	greenfield	FUN_005bf577	FUN_005bf577	FreeLibrary
winapi	0x1bf5c7	204	named-untracked	?GetClassObject@AFX_COM@@QAEJABU_GUID@@0PAPAX@Z	?GetClassObject@AFX_COM@@QAEJABU_GUID@@0PAPAX@Z	GetProcAddress;LoadLibraryA
winapi	0x1bf693	111	named-untracked	?AfxStringFromCLSID@@YG?AVCString@@ABU_GUID@@@Z	?AfxStringFromCLSID@@YG?AVCString@@ABU_GUID@@@Z	wsprintfA
winapi	0x1bf702	172	tracked	?Stub_1bf702@EngineLabelBacklog@@YAXXZ	?Stub_1bf702@EngineLabelBacklog@@YAXXZ	RegQueryValueExA
winapi	0x1bf7ae	330	named-untracked	?AfxResolveShortcut@@YGHPAVCWnd@@PBDPADH@Z	?AfxResolveShortcut@@YGHPAVCWnd@@PBDPADH@Z	SHGetFileInfoA;lstrlenA
winapi	0x1bf8f8	217	tracked	?Stub_1bf8f8@EngineLabelBacklog@@YAXXZ	?Stub_1bf8f8@EngineLabelBacklog@@YAXXZ	CharUpperA;FindClose;FindFirstFileA;GetFullPathNameA;GetVolumeInformationA;lstrcpyA;lstrcpynA
winapi	0x1bf9d1	198	named-untracked	?AfxGetRoot@@YGXPBDAAVCString@@@Z	?AfxGetRoot@@YGXPBDAAVCString@@@Z	lstrcpynA
winapi	0x1bfa97	195	named-untracked	?AfxComparePath@@YGHPBD0@Z	?AfxComparePath@@YGHPBD0@Z	GetSystemMetrics;GetThreadLocale;lstrcmpiA
winapi	0x1bfb5a	86	named-untracked	?AfxGetFileTitle@@YGIPBDPADI@Z	?AfxGetFileTitle@@YGIPBDPADI@Z	lstrlenA
winapi	0x1bfbb0	90	named-untracked	?AfxGetModuleShortFileName@@YGXPAUHINSTANCE__@@AAVCString@@@Z	?AfxGetModuleShortFileName@@YGXPAUHINSTANCE__@@AAVCString@@@Z	GetModuleFileNameA;GetShortPathNameA
winapi	0x1bfc32	55	named-untracked	?WinHelpA@CWinApp@@UAEXKI@Z	?WinHelpA@CWinApp@@UAEXKI@Z	PostMessageA
winapi	0x1bfd46	173	named-untracked	?DevModeChange@CWinApp@@QAEXPAD@Z	?DevModeChange@CWinApp@@QAEXPAD@Z	GlobalAlloc;lstrcmpA
winapi	0x1bfeb3	40	named-untracked	?AfxGetExceptionContext@@YAPAUAFX_EXCEPTION_CONTEXT@@XZ	?AfxGetExceptionContext@@YAPAUAFX_EXCEPTION_CONTEXT@@XZ	GetLastError;SetLastError
winapi	0x1bff99	42	named-untracked	Catch@005bff99	Catch@005bff99	SetEvent
winapi	0x1c0055	132	named-untracked	?AfxBeginThread@@YGPAVCWinThread@@P6AIPAX@Z0HIKPAU_SECURITY_ATTRIBUTES@@@Z	?AfxBeginThread@@YGPAVCWinThread@@P6AIPAX@Z0HIKPAU_SECURITY_ATTRIBUTES@@@Z	ResumeThread;SetThreadPriority
winapi	0x1c00d9	98	named-untracked	?AfxBeginThread@@YGPAVCWinThread@@PAUCRuntimeClass@@HIKPAU_SECURITY_ATTRIBUTES@@@Z	?AfxBeginThread@@YGPAVCWinThread@@PAUCRuntimeClass@@HIKPAU_SECURITY_ATTRIBUTES@@@Z	ResumeThread;SetThreadPriority
winapi	0x1c0183	95	named-untracked	?AfxInitThread@@YGXXZ	?AfxInitThread@@YGXXZ	GetCurrentThreadId;SetWindowsHookExA
winapi	0x1c0246	246	named-untracked	?CreateThread@CWinThread@@QAEHKIPAU_SECURITY_ATTRIBUTES@@@Z	?CreateThread@CWinThread@@QAEHKIPAU_SECURITY_ATTRIBUTES@@@Z	ResumeThread;SetEvent;SuspendThread;WaitForSingleObject
winapi	0x1c0351	127	named-untracked	?Run@CWinThread@@UAEHXZ	?Run@CWinThread@@UAEHXZ	PeekMessageA
winapi	0x1c042f	267	named-untracked	?OnIdle@CWinThread@@UAEHJ@Z	?OnIdle@CWinThread@@UAEHJ@Z	IsWindowVisible
winapi	0x1c06a4	37	named-untracked	AfxInternalProcessWndProcException	AfxInternalProcessWndProcException	ValidateRect
winapi	0x1c06c9	88	named-untracked	?_AfxMsgFilterHook@@YGJHIJ@Z	?_AfxMsgFilterHook@@YGJHIJ@Z	CallNextHookEx
winapi	0x1c0721	327	named-untracked	?ProcessMessageFilter@CWinThread@@UAEHHPAUtagMSG@@@Z	?ProcessMessageFilter@CWinThread@@UAEHHPAUtagMSG@@@Z	SendMessageA
winapi	0x1c08b3	27	named-untracked	?GetMainWnd@CWinThread@@UAEPAVCWnd@@XZ	?GetMainWnd@CWinThread@@UAEPAVCWnd@@XZ	GetActiveWindow
winapi	0x1c08ce	64	named-untracked	?PumpMessage@CWinThread@@UAEHXZ	?PumpMessage@CWinThread@@UAEHXZ	DispatchMessageA;GetMessageA;TranslateMessage
winapi	0x1c093d	65	named-untracked	??0CDialogTemplate@@QAE@PAX@Z	??0CDialogTemplate@@QAE@PAX@Z	GlobalLock;GlobalUnlock
winapi	0x1c097e	96	named-untracked	?SetTemplate@CDialogTemplate@@IAEHPBUDLGTEMPLATE@@I@Z	?SetTemplate@CDialogTemplate@@IAEHPBUDLGTEMPLATE@@I@Z	GlobalAlloc;GlobalLock;GlobalUnlock
winapi	0x1c09de	14	greenfield	FUN_005c09de	FUN_005c09de	GlobalFree
winapi	0x1c09ec	85	named-untracked	?Load@CDialogTemplate@@QAEHPBD@Z	?Load@CDialogTemplate@@QAEHPBD@Z	FindResourceA;LoadResource;LockResource;SizeofResource
winapi	0x1c0a47	43	named-untracked	?HasFont@CDialogTemplate@@QBEHXZ	?HasFont@CDialogTemplate@@QBEHXZ	GlobalLock;GlobalUnlock
winapi	0x1c0b7f	111	named-untracked	?GetFont@CDialogTemplate@@SAHPBUDLGTEMPLATE@@AAVCString@@AAG@Z	?GetFont@CDialogTemplate@@SAHPBUDLGTEMPLATE@@AAVCString@@AAG@Z	WideCharToMultiByte
winapi	0x1c0bee	46	named-untracked	?GetFont@CDialogTemplate@@QBEHAAVCString@@AAG@Z	?GetFont@CDialogTemplate@@QBEHAAVCString@@AAG@Z	GlobalLock;GlobalUnlock
winapi	0x1c0c1c	279	named-untracked	?SetFont@CDialogTemplate@@QAEHPBDG@Z	?SetFont@CDialogTemplate@@QAEHPBDG@Z	GlobalLock;GlobalUnlock;MultiByteToWideChar
winapi	0x1c0d33	145	named-untracked	?SetSystemFont@CDialogTemplate@@QAEHG@Z	?SetSystemFont@CDialogTemplate@@QAEHG@Z	GetDC;GetDeviceCaps;GetObjectA;MulDiv;ReleaseDC
winapi	0x1c0dc4	64	named-untracked	?GetSizeInDialogUnits@CDialogTemplate@@QBEXPAUtagSIZE@@@Z	?GetSizeInDialogUnits@CDialogTemplate@@QBEXPAUtagSIZE@@@Z	GlobalLock;GlobalUnlock
winapi	0x1c0e04	163	named-untracked	?GetSizeInPixels@CDialogTemplate@@QBEXPAUtagSIZE@@@Z	?GetSizeInPixels@CDialogTemplate@@QBEXPAUtagSIZE@@@Z	GetDialogBaseUnits
winapi	0x1c0ea7	257	named-untracked	?ConvertDialogUnitsToPixels@@YAXPBDGHHPAUtagSIZE@@@Z	?ConvertDialogUnitsToPixels@@YAXPBDGHHPAUtagSIZE@@@Z	CreateFontIndirectA;DeleteObject;GetDC;GetDeviceCaps;GetTextExtentPointA;GetTextMetricsA;MulDiv;ReleaseDC;lstrcpyA
winapi	0x1c127b	88	named-untracked	?UpdateSysMetrics@AUX_DATA@@QAEXXZ	?UpdateSysMetrics@AUX_DATA@@QAEXXZ	GetDC;ReleaseDC
winapi	0x1c13e0	22	named-untracked	?DeleteImageList@CImageList@@QAEHXZ	?DeleteImageList@CImageList@@QAEHXZ	DestroyMenu
winapi	0x1c152f	218	tracked	?Stub_1c152f@EngineLabelBacklog@@YAXXZ	?Stub_1c152f@EngineLabelBacklog@@YAXXZ	GetFileAttributesA;GetFileSize;GetFileTime;lstrcpynA
winapi	0x1c1609	178	tracked	?Stub_1c1609@EngineLabelBacklog@@YAXXZ	?Stub_1c1609@EngineLabelBacklog@@YAXXZ	FindClose;FindFirstFileA
winapi	0x1c16bb	175	named-untracked	?AfxTimeToFileTime@@YAXABVCTime@@PAU_FILETIME@@@Z	?AfxTimeToFileTime@@YAXABVCTime@@PAU_FILETIME@@@Z	LocalFileTimeToFileTime;SystemTimeToFileTime
winapi	0x1c176a	301	tracked	?Stub_1c176a@EngineLabelBacklog@@YAXXZ	?Stub_1c176a@EngineLabelBacklog@@YAXXZ	CloseHandle;CreateFileA;GetFileAttributesA;SetFileAttributesA;SetFileTime
winapi	0x1c18fc	160	named-untracked	?GetErrorMessage@CFileException@@UAEHPADIPAI@Z	?GetErrorMessage@CFileException@@UAEHPADIPAI@Z	lstrcpynA
winapi	0x1c1ebe	265	named-untracked	?GetDisplayName@CRecentFileList@@QBEHAAVCString@@HPBDHH@Z	?GetDisplayName@CRecentFileList@@QBEHAAVCString@@HPBDHH@Z	lstrcmpiA;lstrcpyA;lstrcpynA;lstrlenA
winapi	0x1c1fc7	586	named-untracked	?UpdateMenu@CRecentFileList@@UAEXPAVCCmdUI@@@Z	?UpdateMenu@CRecentFileList@@UAEXPAVCCmdUI@@@Z	DeleteMenu;GetCurrentDirectoryA;GetMenuItemCount;GetMenuStringA;InsertMenuA;lstrlenA;wsprintfA
winapi	0x1c2211	126	named-untracked	?WriteList@CRecentFileList@@UAEXXZ	?WriteList@CRecentFileList@@UAEXXZ	wsprintfA
winapi	0x1c228f	156	named-untracked	?ReadList@CRecentFileList@@UAEXXZ	?ReadList@CRecentFileList@@UAEXXZ	wsprintfA
winapi	0x1c232b	216	named-untracked	?AbbreviateName@@YAXPADHH@Z	?AbbreviateName@@YAXPADHH@Z	lstrcpyA;lstrlenA
winapi	0x1c5783	64	named-untracked	??1CDC@@UAE@XZ	??1CDC@@UAE@XZ	DeleteDC
winapi	0x1c57e1	56	named-untracked	?StartDocA@CDC@@QAEHPBD@Z	?StartDocA@CDC@@QAEHPBD@Z	StartDocA
winapi	0x1c58a5	69	named-untracked	?SelectStockObject@CDC@@UAEPAVCGdiObject@@H@Z	?SelectStockObject@CDC@@UAEPAVCGdiObject@@H@Z	GetStockObject
winapi	0x1c5a31	34	named-untracked	?SelectPalette@CDC@@QAEPAVCPalette@@PAV2@H@Z	?SelectPalette@CDC@@QAEPAVCPalette@@PAV2@H@Z	SelectPalette
winapi	0x1c5e53	16	named-untracked	?RectVisible@CDC@@UBEHPBUtagRECT@@@Z	?RectVisible@CDC@@UBEHPBUtagRECT@@@Z	GetClipBox
winapi	0x1c60a5	53	named-untracked	LineTo	LineTo	LineTo;MoveToEx
winapi	0x1c61bc	88	named-untracked	ArcTo	ArcTo	ArcTo;GetCurrentPositionEx;MoveToEx
winapi	0x1c624c	73	named-untracked	PolyDraw	PolyDraw	GetCurrentPositionEx;MoveToEx;PolyDraw
winapi	0x1c6295	70	named-untracked	FID_conflict:PolyBezierTo	FID_conflict:PolyBezierTo	GetCurrentPositionEx;MoveToEx;PolylineTo
winapi	0x1c6313	70	named-untracked	FID_conflict:PolyBezierTo	FID_conflict:PolyBezierTo	GetCurrentPositionEx;MoveToEx;PolyBezierTo
winapi	0x1c6359	94	named-untracked	?SelectClipPath@CDC@@QAEHH@Z	?SelectClipPath@CDC@@QAEHH@Z	CreateRectRgn;DeleteObject;GetClipRgn;SelectClipPath;SelectClipRgn
winapi	0x1c640b	564	named-untracked	?AfxEnumMetaFileProc@@YGHPAUHDC__@@PAUtagHANDLETABLE@@PAUtagMETARECORD@@HJ@Z	?AfxEnumMetaFileProc@@YGHPAUHDC__@@PAUtagHANDLETABLE@@PAUtagMETARECORD@@HJ@Z	GetObjectType;GetStockObject;PlayMetaFileRecord
winapi	0x1c663f	57	named-untracked	PlayMetaFile	PlayMetaFile	EnumMetaFile;GetDeviceCaps;PlayMetaFile
winapi	0x1c6678	105	named-untracked	?LPtoDP@CDC@@QBEXPAUtagSIZE@@@Z	?LPtoDP@CDC@@QBEXPAUtagSIZE@@@Z	GetViewportExtEx;GetWindowExtEx
winapi	0x1c66e1	105	named-untracked	?DPtoLP@CDC@@QBEXPAUtagSIZE@@@Z	?DPtoLP@CDC@@QBEXPAUtagSIZE@@@Z	GetViewportExtEx;GetWindowExtEx
winapi	0x1c674a	86	named-untracked	??0CClientDC@@QAE@PAVCWnd@@@Z	??0CClientDC@@QAE@PAVCWnd@@@Z	GetDC
winapi	0x1c67bc	66	named-untracked	??1CClientDC@@UAE@XZ	??1CClientDC@@UAE@XZ	ReleaseDC
winapi	0x1c67fe	86	named-untracked	??0CClientDC@@QAE@PAVCWnd@@@Z	??0CClientDC@@QAE@PAVCWnd@@@Z	GetWindowDC
winapi	0x1c6870	66	named-untracked	??1CClientDC@@UAE@XZ	??1CClientDC@@UAE@XZ	ReleaseDC
winapi	0x1c68b2	86	named-untracked	??0CPaintDC@@QAE@PAVCWnd@@@Z	??0CPaintDC@@QAE@PAVCWnd@@@Z	BeginPaint
winapi	0x1c6924	71	named-untracked	~CPaintDC	~CPaintDC	EndPaint
winapi	0x1c6a5c	22	named-untracked	?DeleteImageList@CImageList@@QAEHXZ	?DeleteImageList@CImageList@@QAEHXZ	DeleteObject
winapi	0x1c6a72	80	named-untracked	??0CPen@@QAE@HHK@Z	??0CPen@@QAE@HHK@Z	CreatePen
winapi	0x1c6ac2	86	named-untracked	??0CPen@@QAE@HHPBUtagLOGBRUSH@@HPBK@Z	??0CPen@@QAE@HHPBUtagLOGBRUSH@@HPBK@Z	ExtCreatePen
winapi	0x1c6b18	74	named-untracked	??0CBrush@@QAE@K@Z	??0CBrush@@QAE@K@Z	CreateSolidBrush
winapi	0x1c6b62	77	named-untracked	??0CBrush@@QAE@HK@Z	??0CBrush@@QAE@HK@Z	CreateHatchBrush
winapi	0x1c6baf	77	named-untracked	??0CBrush@@QAE@PAVCBitmap@@@Z	??0CBrush@@QAE@PAVCBitmap@@@Z	CreatePatternBrush
winapi	0x1c6bfc	50	named-untracked	CreateDIBPatternBrush	CreateDIBPatternBrush	CreateDIBPatternBrushPt;GlobalLock;GlobalUnlock
winapi	0x1c6e20	144	named-untracked	?Load@CRuntimeClass@@SGPAU1@AAVCArchive@@PAI@Z	?Load@CRuntimeClass@@SGPAU1@AAVCArchive@@PAI@Z	lstrcmpA
winapi	0x1c6eb0	56	named-untracked	?Store@CRuntimeClass@@QBEXAAVCArchive@@@Z	?Store@CRuntimeClass@@QBEXAAVCArchive@@@Z	lstrlenA
winapi	0x1c7392	29	named-untracked	?WriteString@CArchive@@QAEXPBD@Z	?WriteString@CArchive@@QAEXPBD@Z	lstrlenA
winapi	0x1c7466	155	named-untracked	?ReadString@CArchive@@QAEHAAVCString@@@Z	?ReadString@CArchive@@QAEHAAVCString@@@Z	lstrlenA
winapi	0x1c79c8	120	named-untracked	?AfxCustomLogFont@@YGHIPAUtagLOGFONTA@@@Z	?AfxCustomLogFont@@YGHIPAUtagLOGFONTA@@@Z	MulDiv;lstrcpynA
winapi	0x1c7a40	74	named-untracked	?_AfxIsComboBoxControl@@YGHPAUHWND__@@I@Z	?_AfxIsComboBoxControl@@YGHPAUHWND__@@I@Z	GetClassNameA;GetWindowLongA;lstrcmpiA
winapi	0x1c7a8a	43	named-untracked	?_AfxCompareClassName@@YGHPAUHWND__@@PBD@Z	?_AfxCompareClassName@@YGHPAUHWND__@@PBD@Z	GetClassNameA;lstrcmpiA
winapi	0x1c7ab5	117	named-untracked	?_AfxChildWindowFromPoint@@YGPAUHWND__@@PAU1@UtagPOINT@@@Z	?_AfxChildWindowFromPoint@@YGPAUHWND__@@PAU1@UtagPOINT@@@Z	ClientToScreen;GetDlgCtrlID;GetWindowLongA;GetWindowRect;PtInRect
winapi	0x1c7b2a	88	named-untracked	?AfxSetWindowText@@YGXPAUHWND__@@PBD@Z	?AfxSetWindowText@@YGXPAUHWND__@@PBD@Z	GetWindowTextA;SetWindowTextA;lstrcmpA;lstrlenA
winapi	0x1c7b82	25	named-untracked	?AfxDeleteObject@@YGXPAPAX@Z	?AfxDeleteObject@@YGXPAPAX@Z	DeleteObject
winapi	0x1c7b9b	119	named-untracked	?AfxCancelModes@@YGXPAUHWND__@@@Z	?AfxCancelModes@@YGXPAUHWND__@@@Z	GetDesktopWindow;GetFocus;GetWindowLongA;SendMessageA
winapi	0x1c7c12	54	named-untracked	?AfxGlobalFree@@YGXPAX@Z	?AfxGlobalFree@@YGXPAX@Z	GlobalFlags;GlobalFree;GlobalUnlock
winapi	0x1c7cb3	375	tracked	?Stub_1c7cb3@EngineLabelBacklog@@YAXXZ	?Stub_1c7cb3@EngineLabelBacklog@@YAXXZ	FindWindowA;GetVersionExA;RegCloseKey;RegOpenKeyExA;RegQueryValueExA;RegisterWindowMessageA;SendMessageA;SystemParametersInfoA
winapi	0x1c7e78	217	named-untracked	?OnPrepareDC@CScrollView@@UAEXPAVCDC@@PAUCPrintInfo@@@Z	?OnPrepareDC@CScrollView@@UAEXPAVCDC@@PAUCPrintInfo@@@Z	GetClientRect
winapi	0x1c7f51	139	named-untracked	?SetScaleToFitSize@CScrollView@@QAEXUtagSIZE@@@Z	?SetScaleToFitSize@CScrollView@@QAEXUtagSIZE@@@Z	GetClientRect;InvalidateRect
winapi	0x1c7fdc	306	named-untracked	?SetScrollSizes@CScrollView@@QAEXHUtagSIZE@@ABU2@1@Z	?SetScrollSizes@CScrollView@@QAEXHUtagSIZE@@ABU2@1@Z	InvalidateRect
winapi	0x1c810e	132	named-untracked	?GetScrollPosition@CScrollView@@QBE?AVCPoint@@XZ	?GetScrollPosition@CScrollView@@QBE?AVCPoint@@XZ	DPtoLP
winapi	0x1c8192	161	named-untracked	?ScrollToPosition@CScrollView@@QAEXUtagPOINT@@@Z	?ScrollToPosition@CScrollView@@QAEXUtagPOINT@@@Z	LPtoDP
winapi	0x1c8233	121	named-untracked	?GetDeviceScrollPosition@CScrollView@@QBE?AVCPoint@@XZ	?GetDeviceScrollPosition@CScrollView@@QBE?AVCPoint@@XZ	GetClientRect
winapi	0x1c8337	131	named-untracked	?FillOutsideRect@CScrollView@@QAEXPAVCDC@@PAVCBrush@@@Z	?FillOutsideRect@CScrollView@@QAEXPAVCDC@@PAVCBrush@@@Z	GetClientRect
winapi	0x1c83ba	282	named-untracked	?ResizeParentToFit@CScrollView@@QAEXH@Z	?ResizeParentToFit@CScrollView@@QAEXH@Z	GetWindowRect
winapi	0x1c84fc	174	named-untracked	?CenterOnPoint@CScrollView@@IAEXVCPoint@@@Z	?CenterOnPoint@CScrollView@@IAEXVCPoint@@@Z	GetClientRect
winapi	0x1c8604	117	named-untracked	?GetTrueClientSize@CScrollView@@IAEHAAVCSize@@0@Z	?GetTrueClientSize@CScrollView@@IAEHAAVCSize@@0@Z	GetClientRect
winapi	0x1c8735	374	named-untracked	?UpdateBars@CScrollView@@IAEXXZ	?UpdateBars@CScrollView@@IAEXXZ	GetClientRect;GetParent;SendMessageA
winapi	0x1c88ab	135	named-untracked	?CalcWindowRect@CScrollView@@UAEXPAUtagRECT@@I@Z	?CalcWindowRect@CScrollView@@UAEXPAUtagRECT@@I@Z	AdjustWindowRectEx
winapi	0x1c89f2	292	named-untracked	?DoMouseWheel@CScrollView@@QAEHIFVCPoint@@@Z	?DoMouseWheel@CScrollView@@QAEHIFVCPoint@@@Z	MulDiv;UpdateWindow
winapi	0x1c8b16	208	named-untracked	?OnScroll@CScrollView@@UAEHIIH@Z	?OnScroll@CScrollView@@UAEHIIH@Z	UpdateWindow
